;Sec;Wind;Rpm;Lambda;Cp;Power;Torque;LoadTorque;JTorque;
5560;556;0;9,52446683606115;0;0;0;0;0,0462152447708601;-0,00145330468686;
5570;557;0;9,43252771990282;0;0;0;0;0,0457691317410806;-0,00143927602250299;
5580;558;0;9,34147608660579;0;0;0;0;0,0453273250140437;-0,00142538277601556;
5590;559;0;9,25130336935038;0;0;0;0;0,0448897830212641;-0,00141162364021635;
5600;560;0;9,16200108401192;0;0;0;0;0,0444564645955134;-0,00139799732054291;
5610;561;0;9,07356082836249;0;0;0;0;0,0440273289669494;-0,00138450253492811;
5620;562;0;8,9859742812804;0;0;0;0;0,0436023357592762;-0,00137113801368294;
5630;563;0;8,89923320196724;0;0;0;0;0,0431814449859502;-0,00135790249937257;
5640;564;0;8,81332942917253;0;0;0;0;0,042764617046415;-0,0013447947467003;
5650;565;0;8,72825488042589;0;0;0;0;0,0423518127223753;-0,00133181352239115;
5660;566;0;8,64400155127652;0;0;0;0;0,0419429931741092;-0,00131895760507328;
5670;567;0;8,56056151454012;0;0;0;0;0,0415381199368102;-0,00130622578516709;
5680;568;0;8,47792691955304;0;0;0;0;0,0411371549169718;-0,00129361686476698;
5690;569;0;8,39608999143361;0;0;0;0;0,040740060388802;-0,00128112965753108;
5700;570;0;8,31504303035066;0;0;0;0;0,040346798990673;-0,00126876298856937;
5710;571;0;8,23477841079899;0;0;0;0;0,0399573337216068;-0,0012565156943331;
5720;572;0;8,155288580882;0;0;0;0;0,0395716279377935;-0,0012443866225052;
5730;573;0;8,07656606160107;0;0;0;0;0,0391896453491437;-0,00123237463189185;
5740;574;0;7,99860344615193;0;0;0;0;0,0388113500158746;-0,00122047859231478;
5750;575;0;7,92139339922774;0;0;0;0;0,0384367063451274;-0,00120869738450563;
5760;576;0;7,84492865632896;0;0;0;0;0,0380656790876196;-0,00119702989999992;
5770;577;0;7,76920202307982;0;0;0;0;0,0376982333343272;-0,00118547504103378;
5780;578;0;7,69420637455144;0;0;0;0;0,0373343345132023;-0,00117403172043867;
5790;579;0;7,61993465459146;0;0;0;0;0,036973948385917;-0,00116269886154219;
5800;580;0;7,54637987516015;0;0;0;0;0,0366170410446459;-0,00115147539806343;
5810;581;0;7,47353511567289;0;0;0;0;0,0362635789088722;-0,00114036027401543;
5820;582;0;7,40139352234909;0;0;0;0;0,0359135287222314;-0,00112935244360324;
5830;583;0;7,32994830756727;0;0;0;0;0,0355668575493793;-0,0011184508711285;
5840;584;0;7,25919274922646;0;0;0;0;0,0352235327728953;-0,00110765453088951;
5850;585;0;7,18912019011377;0;0;0;0;0,034883522090213;-0,00109696240708551;
5860;586;0;7,11972403727794;0;0;0;0;0,0345467935105806;-0,00108637349372137;
5870;587;0;7,05099776140913;0;0;0;0;0,0342133153520511;-0,0010758867945127;
5880;588;0;6,9829348962245;0;0;0;0;0,0338830562385007;-0,00106550132279309;
5890;589;0;6,91552903785988;0;0;0;0;0,0335559850966795;-0,00105521610141834;
5900;590;0;6,84877384426723;0;0;0;0;0,0332320711532839;-0,00104503016267854;
5910;591;0;6,7826630346179;0;0;0;0;0,0329112839320635;-0,00103494254820446;
5920;592;0;6,71719038871173;0;0;0;0;0,0325935932509544;-0,00102495230887717;
5930;593;0;6,65234974639177;0;0;0;0;0,0322789692192373;-0,00101505850474054;
5940;594;0;6,58813500696471;0;0;0;0;0,0319673822347271;-0,00100526020491087;
5950;595;0;6,52454012862687;0;0;0;0;0,0316588029809856;-0,000995556487491445;
5960;596;0;6,46155912789575;0;0;0;0;0,0313532024245658;-0,000985946439483409;
5970;597;0;6,39918607904705;0;0;0;0;0,0310505518122781;-0,000976429156701542;
5980;598;0;6,33741511355713;0;0;0;0;0,0307508226684861;-0,000967003743688466;
5990;599;0;6,27624041955086;0;0;0;0;0,0304539867924262;-0,000957669313631226;
